longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-116.54,33.8,22,6050,1387,1432,890,2.2216,183900,6.797752808988764,0.22925619834710745,1.6089887640449438
-116.54,33.79,18,9374,1780,1678,919,3.9737,235600,10.200217627856366,0.1898869212716023,1.8258977149075082
-116.55,33.84,28,2992,562,676,346,5.7613,500001,8.647398843930636,0.18783422459893048,1.953757225433526
-116.56,34.06,15,6928,1529,2568,1075,2.5405,69600,6.444651162790698,0.2206986143187067,2.388837209302326
-116.56,33.83,36,1765,399,451,264,2.6083,321900,6.6856060606060606,0.22606232294617565,1.7083333333333333
-116.56,33.05,15,1985,361,536,209,4.125,148200,9.497607655502392,0.18186397984886649,2.5645933014354068
-116.57,35.43,8,9975,1743,6835,1439,2.7138,22500,6.931897150799166,0.17473684210526316,4.749826268241835
-116.57,34.0,20,260,67,69,50,3.5208,76600,5.2,0.25769230769230766,1.38
-116.57,33.94,29,551,166,224,107,1.1917,50000,5.149532710280374,0.30127041742286753,2.0934579439252334
-116.57,33.84,18,7962,1652,2009,921,3.3897,230200,8.644951140065146,0.20748555639286612,2.181324647122693
-116.57,33.64,10,489,82,183,74,6.2702,345500,6.608108108108108,0.16768916155419222,2.472972972972973
-116.58,32.69,19,4085,876,2133,718,2.919,116500,5.68941504178273,0.21444308445532437,2.9707520891364902
-116.6,33.49,16,3730,827,1346,592,2.183,113500,6.300675675675675,0.22171581769436996,2.2736486486486487
-116.6,33.06,23,1731,365,612,258,2.7813,172900,6.709302325581396,0.21086077411900636,2.372093023255814
-116.61,33.04,11,2522,538,616,269,3.875,198100,9.37546468401487,0.21332275971451228,2.2899628252788102
-116.62,34.23,14,6438,1719,1586,691,1.6136,67400,9.316931982633864,0.26700838769804286,2.295224312590449
-116.62,32.86,18,4115,847,2032,745,4.0159,169100,5.523489932885906,0.20583232077764277,2.7275167785234897
-116.66,32.79,13,843,157,918,152,6.2152,240600,5.546052631578948,0.18623962040332148,6.0394736842105265
-116.67,32.97,16,349,74,120,43,5.359,193800,8.116279069767442,0.21203438395415472,2.7906976744186047
-116.68,33.71,21,3460,711,658,255,3.5882,161100,13.568627450980392,0.20549132947976878,2.5803921568627453
-116.68,33.16,26,1820,374,1001,324,2.1797,156300,5.617283950617284,0.20549450549450549,3.0895061728395063
-116.71,33.94,12,549,109,209,90,3.0208,66300,6.1,0.19854280510018216,2.3222222222222224
-116.72,34.89,14,4527,875,1640,590,2.8594,81700,7.672881355932203,0.19328473602827478,2.7796610169491527
-116.72,33.56,13,3166,682,1250,475,2.355,122900,6.665263157894737,0.21541377132027795,2.6315789473684212
-116.74,33.62,11,2385,661,682,242,2.9141,214300,9.855371900826446,0.2771488469601677,2.8181818181818183
-116.74,33.33,17,4190,946,1802,673,2.4744,158200,6.225854383358098,0.22577565632458235,2.677563150074294
-116.75,33.83,16,5277,1070,657,276,3.3333,143400,19.119565217391305,0.2027667235171499,2.380434782608696
-116.75,32.85,17,4863,845,2266,769,4.2321,217400,6.3237971391417425,0.1737610528480362,2.9466840052015604
-116.75,32.82,17,3348,481,1222,443,6.6361,308600,7.557562076749436,0.1436678614097969,2.7584650112866815
-116.76,34.29,14,3959,849,1064,376,2.8214,111400,10.529255319148936,0.21444809295276585,2.8297872340425534
-116.76,34.14,4,42,10,9,3,0.536,42500,14.0,0.23809523809523808,3.0
-116.76,33.46,6,1251,268,544,216,3.0694,173400,5.791666666666667,0.21422861710631494,2.5185185185185186
-116.76,32.84,16,3311,702,1627,624,3.1196,187200,5.306089743589744,0.21202053760193296,2.6073717948717947
-116.76,32.74,14,4085,751,2129,688,4.7367,214500,5.9375,0.18384332925336597,3.0944767441860463
-116.77,33.92,19,2307,525,1266,437,1.6875,63000,5.279176201372998,0.22756827048114434,2.897025171624714
-116.78,33.0,7,12480,1946,5102,1697,5.5102,221000,7.3541543901001765,0.15592948717948718,3.006482027106659
-116.79,33.99,16,319,68,212,67,1.4688,90000,4.7611940298507465,0.21316614420062696,3.1641791044776117
-116.79,32.84,12,4281,786,1891,721,3.5769,231800,5.9375866851595,0.1836019621583742,2.622746185852982
-116.79,32.61,19,2652,520,1421,491,3.5227,206100,5.40122199592668,0.19607843137254902,2.894093686354379
-116.8,33.8,35,324,63,158,39,3.4167,100000,8.307692307692308,0.19444444444444445,4.051282051282051
-116.8,32.8,11,3874,565,1672,546,6.1481,274600,7.095238095238095,0.14584408879710895,3.062271062271062
-116.82,34.24,11,5799,1527,713,262,2.5147,84700,22.133587786259543,0.26332126228660113,2.7213740458015265
-116.83,34.25,15,8948,1985,1316,514,2.7375,90800,17.408560311284045,0.22183728207420653,2.5603112840466924
-116.83,32.83,6,3123,495,1513,480,5.4288,167800,6.50625,0.1585014409221902,3.152083333333333
-116.84,33.01,5,5673,855,2592,797,5.4155,199200,7.117942283563362,0.15071390798519302,3.2521957340025094
-116.84,32.92,20,1066,219,536,173,3.1607,119300,6.161849710982659,0.20544090056285177,3.098265895953757
-116.84,32.86,16,2502,532,1211,494,3.2516,202100,5.064777327935222,0.21262989608313348,2.451417004048583
-116.85,34.98,26,3606,792,1683,608,2.6587,57400,5.930921052631579,0.21963394342762063,2.768092105263158
-116.85,34.25,5,5806,1030,569,219,4.0132,163100,26.511415525114156,0.1774026868756459,2.598173515981735
-116.85,32.83,17,4234,770,2191,725,3.6445,197600,5.84,0.18186112423240436,3.0220689655172412
-116.86,34.23,13,4760,938,309,132,5.4618,147800,36.06060606060606,0.19705882352941176,2.340909090909091
-116.86,33.97,11,658,131,376,120,2.3977,58000,5.483333333333333,0.19908814589665655,3.1333333333333333
-116.86,33.84,18,521,118,174,74,2.7788,91100,7.04054054054054,0.22648752399232247,2.3513513513513513
-116.86,33.73,13,2604,443,978,417,2.933,170700,6.244604316546763,0.17012288786482335,2.3453237410071943
-116.86,33.05,17,9044,1689,5030,1596,3.6348,164500,5.666666666666667,0.18675364882795223,3.1516290726817044
-116.86,33.02,17,401,68,251,69,4.6518,170200,5.811594202898551,0.16957605985037408,3.63768115942029
-116.86,32.87,17,5799,921,2630,843,5.0524,285400,6.879003558718861,0.15882048629073978,3.1198102016607354
-116.86,32.8,19,1747,291,848,290,4.875,187200,6.024137931034483,0.16657126502575845,2.924137931034483
-116.87,33.94,35,4448,906,2736,843,2.218,73400,5.276393831553974,0.20368705035971224,3.2455516014234878
-116.87,33.93,32,3141,812,2589,721,1.4556,54600,4.356449375866852,0.25851639605221266,3.590846047156727
-116.87,33.76,5,4116,761,1714,717,2.5612,130800,5.7405857740585775,0.18488824101068999,2.390516039051604
-116.87,33.57,12,1153,265,446,195,3.038,128100,5.912820512820513,0.22983521248915872,2.287179487179487
-116.87,32.75,15,2053,321,993,309,5.5164,248900,6.644012944983818,0.15635655138821236,3.2135922330097086
-116.87,32.72,13,3268,491,1431,503,5.7652,259900,6.497017892644135,0.15024479804161567,2.84493041749503
-116.88,34.25,11,1089,198,230,90,4.9643,176000,12.1,0.18181818181818182,2.5555555555555554
-116.88,34.24,13,4137,796,573,218,4.6394,226500,18.977064220183486,0.19240995890742082,2.628440366972477
-116.88,34.19,38,898,259,106,52,1.6875,225000,17.26923076923077,0.2884187082405345,2.0384615384615383
-116.88,34.08,52,3419,777,710,265,3.9028,128600,12.90188679245283,0.22725943258262649,2.6792452830188678
-116.88,33.93,37,1495,429,865,342,1.2188,55000,4.371345029239766,0.28695652173913044,2.5292397660818713
-116.88,33.74,20,3111,623,1000,508,1.5982,140000,6.124015748031496,0.20025715204114433,1.968503937007874
-116.88,33.05,11,7217,1583,4197,1502,2.8827,166700,4.8049267643142475,0.2193432174033532,2.7942743009320905
-116.88,33.02,16,3204,541,1818,529,5.2596,171500,6.056710775047259,0.16885143570536829,3.436672967863894
-116.88,32.86,9,3049,471,1527,515,5.0733,196600,5.920388349514563,0.15447687766480814,2.9650485436893206
-116.89,33.93,29,4549,916,2494,912,2.0976,72600,4.987938596491228,0.2013629369092108,2.7346491228070176
-116.89,33.92,10,2653,621,1967,598,2.6643,81000,4.436454849498328,0.23407463249151902,3.289297658862876
-116.89,33.86,2,6900,1238,1950,980,3.0417,146300,7.040816326530612,0.17942028985507247,1.989795918367347
-116.89,33.75,23,2719,538,930,485,2.0154,81700,5.606185567010309,0.19786686281721222,1.9175257731958764
-116.89,33.48,14,1016,219,443,169,2.8071,137500,6.011834319526627,0.2155511811023622,2.621301775147929
-116.89,32.99,14,2816,501,1448,452,5.0278,210900,6.230088495575221,0.17791193181818182,3.2035398230088497
-116.89,32.85,16,1743,333,652,322,2.8906,158300,5.413043478260869,0.19104991394148021,2.0248447204968945
-116.89,32.85,15,3560,593,1757,574,5.1185,185300,6.2020905923344944,0.16657303370786516,3.0609756097560976
-116.89,32.67,9,2652,393,1355,362,6.2578,293100,7.3259668508287294,0.14819004524886878,3.7430939226519335
-116.9,34.69,10,337,102,108,50,0.4999,55000,6.74,0.3026706231454006,2.16
-116.9,34.52,20,3481,840,1694,587,1.4,77700,5.9301533219761495,0.24130996839988508,2.885860306643952
-116.9,34.25,16,3018,523,556,244,3.5288,189700,12.368852459016393,0.1732935719019218,2.278688524590164
-116.9,33.98,30,3915,672,1820,643,3.6339,98600,6.088646967340591,0.17164750957854405,2.8304821150855366
-116.9,33.93,34,3183,738,1820,647,2.2321,71800,4.919629057187017,0.23185673892554196,2.812982998454405
-116.9,33.74,14,2281,426,894,430,2.3712,127900,5.304651162790698,0.1867601928978518,2.0790697674418603
-116.9,33.65,15,652,149,248,97,2.1071,93800,6.721649484536083,0.2285276073619632,2.556701030927835
-116.9,33.22,11,4132,773,2012,703,3.1906,234500,5.877667140825036,0.18707647628267182,2.8620199146514937
-116.9,33.03,11,3213,634,1975,579,3.475,167200,5.549222797927461,0.19732337379396203,3.4110535405872193
-116.9,32.9,19,3090,552,1621,520,4.0806,189200,5.9423076923076925,0.1786407766990291,3.1173076923076923
-116.9,32.84,18,4215,810,2104,773,4.0873,146900,5.452781371280724,0.19217081850533807,2.721862871927555
-116.9,32.84,18,3612,737,1864,713,2.7069,153800,5.065918653576437,0.2040420819490587,2.6143057503506313
-116.9,32.79,21,3770,491,1410,446,6.7685,294700,8.452914798206278,0.13023872679045093,3.1614349775784754
-116.9,32.77,8,3600,492,1421,482,6.2609,307100,7.468879668049793,0.13666666666666666,2.9481327800829877
-116.91,34.0,18,553,100,215,82,5.5,193800,6.7439024390243905,0.18083182640144665,2.6219512195121952
-116.91,33.75,13,10886,2127,4266,1955,2.3169,123400,5.568286445012788,0.19538857247841265,2.1820971867007675
-116.91,33.71,19,6807,1164,2703,1055,3.1591,189700,6.452132701421801,0.17100044072278536,2.562085308056872
-116.91,32.87,14,3048,597,1690,576,4.3818,147100,5.291666666666667,0.19586614173228348,2.9340277777777777
-116.91,32.86,15,3153,628,1633,527,3.6898,131000,5.98292220113852,0.19917538851887093,3.098671726755218
-116.91,32.86,10,3699,838,2310,759,2.5365,139500,4.873517786561265,0.22654771559881048,3.0434782608695654
-116.91,32.85,21,4152,703,2255,697,4.5096,159500,5.956958393113343,0.1693159922928709,3.235294117647059
-116.91,32.83,16,5203,898,2515,862,4.105,174400,6.035962877030163,0.17259273496059965,2.917633410672854
-116.91,32.82,14,1978,424,1085,387,3.8073,170100,5.111111111111111,0.21435793731041455,2.8036175710594313
-116.91,32.81,22,4331,637,1952,654,5.4834,232000,6.622324159021407,0.14707919649041792,2.984709480122324
-116.91,32.8,32,1943,287,1081,292,5.6846,208800,6.654109589041096,0.14770972722593928,3.702054794520548
-116.91,32.78,15,4058,511,1580,473,7.5,316400,8.579281183932347,0.12592410054213898,3.3403805496828753
-116.91,32.73,8,4630,624,2048,575,6.4745,300300,8.052173913043479,0.13477321814254858,3.5617391304347827
-116.92,33.63,18,397,89,239,80,2.8125,143800,4.9625,0.22418136020151133,2.9875
-116.92,32.85,23,1378,269,767,266,4.0625,145000,5.180451127819549,0.19521044992743106,2.8834586466165413
-116.92,32.84,16,4675,834,2188,817,4.6674,178000,5.722154222766218,0.1783957219251337,2.6780905752753976
-116.92,32.82,34,1765,284,772,282,5.0118,165300,6.25886524822695,0.16090651558073654,2.7375886524822697
-116.92,32.82,17,2492,494,1278,439,2.8875,155700,5.676537585421412,0.19823434991974317,2.9111617312072893
-116.92,32.82,16,2784,468,1458,465,4.0048,184600,5.987096774193549,0.16810344827586207,3.1354838709677417
-116.92,32.8,33,1518,268,857,272,3.5586,160400,5.580882352941177,0.17654808959156784,3.150735294117647
-116.92,32.78,21,4192,752,2101,710,4.4306,159100,5.904225352112676,0.17938931297709923,2.9591549295774646
-116.92,32.76,9,1859,307,947,304,5.9202,181300,6.115131578947368,0.16514254975793438,3.1151315789473686
-116.93,33.93,13,7804,1594,3297,1469,2.0549,95600,5.312457454050374,0.20425422860071757,2.2443839346494214
-116.93,33.75,14,6027,1148,3136,1036,2.964,121500,5.8175675675675675,0.19047619047619047,3.027027027027027
-116.93,33.74,15,3757,666,1693,654,3.6806,112800,5.744648318042813,0.17726909768432259,2.58868501529052
-116.93,33.06,16,3490,545,1628,535,4.8836,239900,6.5233644859813085,0.15616045845272206,3.0429906542056075
-116.93,32.87,17,3722,670,1561,604,3.6027,211900,6.162251655629139,0.1800107469102633,2.584437086092715
-116.93,32.85,5,4116,990,2770,905,3.1142,150000,4.548066298342541,0.24052478134110788,3.0607734806629834
-116.93,32.85,15,3273,895,1872,842,2.5388,119000,3.8871733966745845,0.27344943476932476,2.223277909738717
-116.93,32.83,21,1283,278,684,289,2.3203,163500,4.439446366782007,0.2166796570537802,2.366782006920415
-116.93,32.82,26,4129,714,1820,718,4.2586,171000,5.750696378830083,0.17292322596270282,2.534818941504178
-116.93,32.81,18,2447,466,1573,472,2.6429,125400,5.184322033898305,0.19043727012668574,3.332627118644068
-116.93,32.79,23,5759,1258,3108,1202,3.0927,140600,4.791181364392679,0.21844070151067893,2.5856905158069883
-116.93,32.79,19,3354,699,1948,682,3.0192,142300,4.9178885630498534,0.20840787119856888,2.8563049853372435
-116.94,34.4,20,6541,1401,2631,980,2.1339,78500,6.674489795918367,0.2141874331142027,2.6846938775510205
-116.94,34.24,27,12342,2630,1300,566,1.998,153500,21.80565371024735,0.21309350186355533,2.2968197879858656
-116.94,33.77,14,7240,1410,2708,1240,2.4145,137600,5.838709677419355,0.19475138121546962,2.1838709677419357
-116.94,33.74,19,2901,445,1414,475,4.6406,118900,6.107368421052632,0.15339538090313684,2.9768421052631577
-116.94,33.73,17,5160,851,2344,781,3.7175,120000,6.606914212548015,0.16492248062015505,3.001280409731114
-116.94,32.89,24,2541,381,1078,372,5.2542,227800,6.830645161290323,0.14994096812278632,2.8978494623655915
-116.94,32.87,24,2824,441,1480,471,5.2614,177200,5.995753715498938,0.1561614730878187,3.142250530785563
-116.94,32.84,32,1607,253,778,262,4.5278,166300,6.133587786259542,0.15743621655258244,2.969465648854962
-116.94,32.83,38,1701,317,872,304,3.7831,147800,5.595394736842105,0.18636096413874192,2.8684210526315788
-116.94,32.82,35,1737,285,826,294,3.2411,159200,5.908163265306122,0.16407599309153714,2.8095238095238093
-116.94,32.8,28,3042,729,1964,703,2.4141,137500,4.327169274537695,0.23964497041420119,2.793741109530583
-116.94,32.8,21,7906,2292,4868,2117,1.8937,109800,3.7345299952763344,0.28990640020237796,2.2994803967879074
-116.94,32.78,17,13559,2656,6990,2533,3.434,193200,5.352941176470588,0.19588465226049118,2.759573628108962
-116.94,32.75,4,14934,2479,6945,2418,5.1221,229700,6.176178660049628,0.1659970537029597,2.872208436724566
-116.95,33.97,14,5320,974,1947,843,3.1393,116300,6.31079478054567,0.1830827067669173,2.3096085409252667
-116.95,33.79,8,10997,2205,5060,1949,2.1979,95300,5.642380708055413,0.2005092297899427,2.5962031811185224
-116.95,33.78,24,3409,804,1939,739,1.7303,74000,4.612990527740189,0.23584628923437959,2.6238159675236807
-116.95,33.76,10,6890,1702,3141,1451,1.7079,95900,4.748449345279118,0.24702467343976778,2.1647139903514816
-116.95,33.75,23,4676,1096,2770,1057,1.7847,109500,4.423841059602649,0.23438836612489308,2.620624408703879
-116.95,33.75,19,2238,573,1190,507,2.0714,85800,4.414201183431953,0.25603217158176944,2.3471400394477318
-116.95,33.74,20,2233,431,1024,399,2.4554,89400,5.5964912280701755,0.1930138826690551,2.5664160401002505
-116.95,33.74,18,1996,405,1270,400,2.7083,91200,4.99,0.2029058116232465,3.175
-116.95,33.73,21,4587,810,2233,765,3.2371,94500,5.996078431372549,0.17658600392413343,2.918954248366013
-116.95,33.68,11,1183,178,543,147,4.4792,173900,8.047619047619047,0.15046491969568893,3.693877551020408
-116.95,33.31,16,2921,639,1838,540,2.2393,117000,5.409259259259259,0.218760698390962,3.403703703703704
-116.95,32.96,18,2087,353,992,329,4.5,222600,6.343465045592705,0.16914230953521803,3.0151975683890577
-116.95,32.84,31,1307,245,752,231,3.4286,129400,5.658008658008658,0.1874521805661821,3.2554112554112553
-116.95,32.83,14,12517,2506,6389,2333,3.3081,168700,5.365195027861123,0.2002077175041943,2.738534076296614
-116.95,32.82,18,3038,592,1904,595,3.8024,144900,5.105882352941176,0.19486504279131006,3.2
-116.95,32.82,12,5535,1434,3112,1262,2.5949,108300,4.385895404120443,0.25907859078590784,2.4659270998415215
-116.95,32.81,31,1277,293,698,237,3.1106,147700,5.3881856540084385,0.22944400939702428,2.9451476793248945
-116.95,32.81,15,2619,599,1513,537,2.543,100000,4.877094972067039,0.22871324933180603,2.817504655493482
-116.95,32.79,19,11391,3093,7178,2905,2.0326,123200,3.9211703958691912,0.2715301553858309,2.4709122203098106
-116.95,32.78,33,2432,443,1147,427,3.3906,138100,5.695550351288056,0.18215460526315788,2.6861826697892273
-116.95,32.78,20,3425,448,1489,443,6.2552,296400,7.7313769751693,0.1308029197080292,3.36117381489842
-116.95,32.77,25,3308,421,1201,414,6.3191,303400,7.990338164251208,0.12726723095525996,2.9009661835748792
-116.95,32.76,13,5543,857,2074,737,4.9528,266200,7.521031207598372,0.1546094172830597,2.8141112618724557
-116.95,32.73,17,1635,272,960,279,5.2671,157100,5.860215053763441,0.16636085626911315,3.4408602150537635
-116.96,34.94,20,2355,467,1198,428,3.9934,88500,5.502336448598131,0.19830148619957538,2.7990654205607477
-116.96,34.83,30,1211,289,611,230,1.6667,44700,5.265217391304348,0.23864574731626756,2.6565217391304348
-116.96,33.94,22,1999,497,1304,479,1.4063,81900,4.1732776617954075,0.24862431215607803,2.722338204592902
-116.96,33.79,21,2990,691,2108,660,2.0135,83000,4.53030303030303,0.23110367892976588,3.193939393939394
-116.96,33.75,35,3269,757,2328,705,2.5898,76300,4.636879432624114,0.23156928724380543,3.302127659574468
-116.96,33.74,19,3649,755,1717,696,2.2115,87600,5.242816091954023,0.2069060016442861,2.4669540229885056
-116.96,33.73,20,4735,973,2306,904,3.069,87000,5.2378318584070795,0.2054910242872228,2.5508849557522124
-116.96,32.9,16,3047,495,1507,499,5.3008,186500,6.1062124248497,0.1624548736462094,3.0200400801603204
-116.96,32.87,17,4713,740,2531,723,4.8286,158500,6.518672199170124,0.15701251856566942,3.500691562932227
-116.96,32.86,14,3064,496,1681,503,4.4347,160300,6.0914512922465205,0.1618798955613577,3.341948310139165
-116.96,32.85,11,9724,1796,5247,1777,4.1716,166100,5.472144063027574,0.18469765528589058,2.952729319077096
-116.96,32.81,8,2378,638,1410,623,2.9097,152500,3.817014446227929,0.2682926829268293,2.263242375601926
-116.96,32.8,25,3421,803,1681,742,3.369,134400,4.610512129380054,0.2347266881028939,2.265498652291105
